id_candidato;red_social;fecha;hora;usuario;texto;url;likes;comentarios;compartidos;vistas;fb_love;fb_haha;fb_care;fb_wow;fb_sad;fb_angry;favoritos
delaespriella_abelardo;TikTok;2026-06-08;15:59:13;delaespriella_style;Nuestro amor también se expresa a través de la música. 💕 Francesca y yo compartimos muchas cosas, pero una de las más especiales es nuestra pasión por la música. Sentarnos juntos frente a las teclas, tocar, aprender y disfrutar esos momentos sencillos son regalos que atesoro cada día. 🎹 Cada día estoy más enamorado de su alegría, de su nobleza y de esa manera tan hermosa que tiene de llenar de luz cada lugar al que llega. 👧💗;https://www.tiktok.com/@delaespriella_style/video/7649054757834771730;40819;2329;847;427358;0;0;0;0;0;0;1070
delaespriella_abelardo;TikTok;2026-06-07;23:22:36;delaespriella_style;Los niños también son parte de este movimiento popular. Su fervor es genuino, lleno de amor y sin pretensiones. En cada rincón de Colombia me he encontrado con pequeños Defensores de la Patria que, con su alegría y entusiasmo, nos recuerdan por qué vale la pena dar esta batalla. Sus sonrisas, sus abrazos y su cariño son la mayor demostración de que la esperanza está más viva que nunca. Por ellos, por su futuro y por la Patria que merecen, no vamos a detenernos. La Patria Milagro también se ve en sus ojos. Si gana el Tigre, gana Colombia. Firme por los niños y Firme por la Patria. 🇨🇴🐅;https://www.tiktok.com/@delaespriella_style/video/7648797937471982856;65847;1889;1696;538671;0;0;0;0;0;0;2104
delaespriella_abelardo;TikTok;2026-06-07;19:13:10;delaespriella_style;Preparándonos para la batalla. Entrenar con mis hijos tiene un significado especial. Cada repetición, cada esfuerzo y cada momento compartido me recuerda por qué decidí dar esta lucha. No estoy dando esta batalla por un cargo. La estoy dando por ellos, por nuestros hijos y por todos los colombianos que merecen heredar una nación libre, segura y próspera. Porque al final, la política pasa, las campañas terminan, pero el país que les dejamos a nuestros hijos permanece. Con disciplina, con carácter y con la bendición de Dios, estamos listos para lo que viene. La Patria Milagro está cada vez más cerca. Firme por la Patria. 🇨🇴🐅 ;https://www.tiktok.com/@delaespriella_style/video/7648733664133549320;26427;1613;675;337008;0;0;0;0;0;0;800
delaespriella_abelardo;TikTok;2026-06-07;15:05:56;delaespriella_style;Freaking si, pero cumpliendo las normas ambientales, con respeto por nuestra  naturaleza y ecosistemas.  Firme por la Patria. 🇨🇴🐅;https://www.tiktok.com/@delaespriella_style/video/7648669969265265928;8061;571;526;126444;0;0;0;0;0;0;461
delaespriella_abelardo;TikTok;2026-06-06;23:41:20;delaespriella_style;Agradezco profundamente el apoyo del presidente de Paraguay, Santiago Peña, y del presidente de Honduras, Nasry Asfura. Colombia necesita una diplomacia fuerte que una, construya puentes y estreche los lazos con países que históricamente han sido nuestros aliados. Debemos fortalecer la cooperación internacional para ampliar nuestras fronteras comerciales, atraer inversión, generar empleo y combatir el crimen organizado con toda la fuerza de la ley. Gracias, queridos presidentes, por su respaldo y confianza. Trabajaremos juntos para consolidar una alianza firme en defensa de nuestros países, de la libertad, de la democracia y de toda Hispanoamérica. El futuro de nuestra región se construye con unidad, cooperación y determinación. ¡Firme por la Patria! 🇨🇴🐅;https://www.tiktok.com/@delaespriella_style/video/7648431647607491848;35026;1407;1843;417411;0;0;0;0;0;0;1343
delaespriella_abelardo;TikTok;2026-06-06;17:21:17;delaespriella_style;Keiko, como yo, se enfrenta en Perú a un candidato de izquierda radical y mañana vivirá una jornada decisiva para la democracia de la región. Al pueblo peruano le envío un saludo fraternal, con el deseo de que elija bien por la salud de su República y por el futuro de toda Latinoamérica. ¡@Keiko Sofía será la próxima presidenta de su país! Firme por Perú y firme por la Patria. 🇨🇴🐅;https://www.tiktok.com/@delaespriella_style/video/7648333758482943240;191816;7679;11556;3026035;0;0;0;0;0;0;8587
delaespriella_abelardo;TikTok;2026-06-06;13:24:34;delaespriella_style;Hace apenas un año, pocos imaginaban que este proyecto llegaría a donde está hoy (yo siempre supe que sería así). Hoy millones de colombianos han demostrado que cuando el pueblo decide, no hay maquinaria, partido tradicional ni cálculo político que pueda detenerlo. Gracias a Dios por guiarme en cada paso de este camino y gracias a quienes creyeron desde el primer día en la Patria Milagro. Este camino apenas comienza y lo estamos recorriendo juntos, con determinación, firmeza y amor por Colombia. Hoy hablan del fenómeno. Pero el verdadero fenómeno es Colombia: un pueblo valiente que despertó, que perdió el miedo y que decidió tomar en sus manos el destino de la Nación. El rugido se convirtió en esperanza. Firme por la Patria. 🇨🇴🐅;https://www.tiktok.com/@delaespriella_style/video/7648272748795546900;10775;520;109;164507;0;0;0;0;0;0;249
cepeda_ivan;Twitter;2026-06-21;19:15:19;IvanCepedaCast;QUE NADIE SE QUEDE SIN VOTAR;https://x.com/IvanCepedaCast/status/2068774787288023122;25788;584;2525;256446;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-20;23:37:54;IvanCepedaCast;MI INVITACIÓN PARA QUE MAÑANA DEFENDAMOS  LA VIDA;https://x.com/IvanCepedaCast/status/2068478479549473181;43233;1768;10634;695983;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-20;23:01:19;IvanCepedaCast;NOS VEMOS A LAS 7:30 p.m.;https://x.com/IvanCepedaCast/status/2068469272142041096;10871;471;1931;343935;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-20;21:20:07;IvanCepedaCast;Gracias, querida Sara. Aprecio tu respaldo. Un abrazo.;https://x.com/IvanCepedaCast/status/2068443806265995308;6892;126;1270;171145;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-20;15:41:33;IvanCepedaCast;Apreciado  @RoyBarreras , gracias por tu respaldo. No olvido los años de trabajo por la paz, las víctimas y la democracia.;https://x.com/IvanCepedaCast/status/2068358599886221360;13876;717;3303;395332;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-20;09:00:03;IvanCepedaCast;Agradezco y valoro su voto, apreciado Jorge. Un saludo.;https://x.com/IvanCepedaCast/status/2068257559383843046;7481;165;1531;120900;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-20;00:41:58;IvanCepedaCast;SALUDO EL PACTO POR LA PAZ ELECTORAL SUSCRITO EN AGUACHICA, CESAR;https://x.com/IvanCepedaCast/status/2068132213460263358;6844;125;1104;100754;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-19;18:58:54;IvanCepedaCast;Gracias, apreciada  @JenniferPedraz . Valoro tu respaldo y tu labor. Un abrazo.;https://x.com/IvanCepedaCast/status/2068045880104571305;13714;257;2379;170608;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-19;15:44:23;IvanCepedaCast;LUEGO DEL HACKEO, MI VIDEO EN POR LA VENTANA YA ESTÁ DISPONIBLE DE NUEVO;https://x.com/IvanCepedaCast/status/2067996925266100708;31337;532;10360;870663;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-19;12:16:16;IvanCepedaCast;SOBRE VINCULACIÓN FORMAL Y LLAMADO A INDAGATORIA DE URIBE  Bogotá D. C., 19 de junio de 2026.- En calidad de actor popular y apoderados en el proceso que la Fiscalía Tercera Delegada ante la Corte Suprema de Justicia adelanta en contra del expresidente de la República Álvaro;https://x.com/IvanCepedaCast/status/2067944551881310377;8959;1176;3261;248037;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-19;11:15:17;IvanCepedaCast;SOBRE EL HACKEO CONTRA MI VIDEO EN POR LA VENTANA   Informo y condeno el hackeo de la cuenta @sancochotrifasico, desde la cual fue eliminado el video del podcast  @porlaventanap  en el que participé.   Este hecho no es aislado: hace parte de una estrategia sistemática de ataques;https://x.com/IvanCepedaCast/status/2067929203731746859;34204;699;7809;824398;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-19;02:38:03;IvanCepedaCast;Estás son las acciones que demuestran que nuestro pueblo es invencible. Gracias, querido compañero y amigo Germán Navas.;https://x.com/IvanCepedaCast/status/2067799037927891186;19130;396;4972;192828;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-19;02:32:28;IvanCepedaCast;Le agradezco, apreciado Jorge. Un abrazo.;https://x.com/IvanCepedaCast/status/2067797633494647267;7554;135;1778;71913;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-18;19:11:35;IvanCepedaCast;HOY ESTARÉ EN POR LA VENTANA A LAS 8:00 pm;https://x.com/IvanCepedaCast/status/2067686680312598947;28939;598;5944;570201;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-18;03:59:42;IvanCepedaCast;¡Golazo 3!;https://x.com/IvanCepedaCast/status/2067457199866011774;11994;496;1050;465025;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-18;03:26:30;IvanCepedaCast;¡Golazo 2!;https://x.com/IvanCepedaCast/status/2067448844674048272;9406;313;800;113400;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-18;02:54:29;IvanCepedaCast;Muchas gracias, apreciado Iván. Un abrazo.;https://x.com/IvanCepedaCast/status/2067440786963107993;6790;112;1105;92246;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-18;02:42:11;IvanCepedaCast;¡Golazo!;https://x.com/IvanCepedaCast/status/2067437690186871035;23770;938;2295;257542;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-17;21:12:23;IvanCepedaCast;HOY A LAS 6:00 pm;https://x.com/IvanCepedaCast/status/2067354696277270702;3491;139;707;47302;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-17;21:10:37;IvanCepedaCast;HOY A LAS 6:00 pm:;https://x.com/IvanCepedaCast/status/2067354250418471266;4882;123;1092;56198;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-17;18:39:57;IvanCepedaCast;ME COMPLACE EL RESPALDO POLÍTICO DE CLAUDIA Y EL MOVIMIENTO IMPARABLES;https://x.com/IvanCepedaCast/status/2067316334422069709;28989;474;4353;211563;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-17;16:38:55;IvanCepedaCast;EN VIVO: IVÁN CEPEDA CASTRO HACE UN ANUNCIO IMPORTANTE;https://x.com/IvanCepedaCast/status/2067285876577570962;2322;236;730;74505;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-17;14:46:38;IvanCepedaCast;LO QUE ESTÁ EN PELIGRO ES LA DEMOCRACIA Y LA SOBERANÍA   Con serenidad y firmeza, llamo a todas las personas y fuerzas políticas y sociales  a defender en las urnas la Democracia y la soberanía nacional.   De la Espriella ha demostrado que no respeta los más elementales;https://x.com/IvanCepedaCast/status/2067257618523947158;17123;2279;6112;184167;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-17;04:14:13;IvanCepedaCast;Condeno este nuevo atentado contra el concejal del  @PactoCol  en Candelaria, Valle.   Llamo a las autoridades a proteger la vida de nuestros integrantes y dirigentes en todo el país, así como a que investiguen este hecho.;https://x.com/IvanCepedaCast/status/2067098463184069081;4991;129;2076;62671;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-17;04:07:32;IvanCepedaCast;BETO CORAL  Expreso mi rechazo absoluto al arresto del creador de contenido en redes sociales,  @Betocoralg .   La Primera Enmienda de la Constitución de EEUU consagra la libertad de expresión. Si la razón de esta captura es la actividad política de Beto Coral se trata de una grave;https://x.com/IvanCepedaCast/status/2067096784724197888;19381;2584;6813;870849;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-16;21:03:31;IvanCepedaCast;COMUNICADO  Iván Cepeda avanza en un acuerdo con personalidades del centro político, económico y social  Bogotá, D. C. 16 de junio de 2026.- El candidato presidencial del Pacto Histórico y la Alianza por la Vida, Iván Cepeda Castro, consolidó el respaldo de empresarios,;https://x.com/IvanCepedaCast/status/2066990077218025740;13253;945;3679;236899;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-16;13:28:27;IvanCepedaCast;“Preguntario” para el domingo. Gloria Arias;https://x.com/IvanCepedaCast/status/2066875556327575574;1072;107;347;24527;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-16;12:17:15;IvanCepedaCast;F*cksNews x Iván Cepeda: Firmes Por La Plata   https:// youtu.be/rXM6zntBDlU?si =gmAkhJeF94Yct7MH … vía  @YouTube;https://x.com/IvanCepedaCast/status/2066857634456555602;18879;201;3146;138402;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-15;11:19:13;IvanCepedaCast;¡GRACIAS, SOLEDAD , ATLÁNTICO!;https://x.com/IvanCepedaCast/status/2066480641940549735;12947;332;2263;84471;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-14;22:40:57;IvanCepedaCast;F*cksNews x Iván Cepeda: Firmes Por La Plata  https:// youtu.be/rXM6zntBDlU?si =YIA01k8LYIi5wEtO … vía  @YouTube;https://x.com/IvanCepedaCast/status/2066289820184224197;15871;358;4594;314128;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-14;21:35:42;IvanCepedaCast;DESDE SOLEDAD, ATLÁNTICO, HOY PRONUNCIARÉ LA PROCLAMA POR EL PUEBLO COLOMBIANO   Un homenaje a la fuerza de la gente y un llamado de esperanza en nuestro futuro:   https:// youtube.com/live/QAN5X_LVs 5A?feature=share …;https://x.com/IvanCepedaCast/status/2066273399249211417;3182;221;846;64386;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-14;20:34:16;IvanCepedaCast;DESDE SOLEDAD, ATLÁNTICO, HOY PRONUNCIARÉ LA PROCLAMA POR EL PUEBLO COLOMBIANO  Un homenaje a la fuerza de la gente y un llamado de esperanza en nuestro futuro:;https://x.com/IvanCepedaCast/status/2066257938503606644;3184;225;870;33176;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-14;16:55:54;IvanCepedaCast;INTENCIÓN DE VOTO ENCUESTA CELAG  Presentada hoy.   Ficha técnica e intención de voto:;https://x.com/IvanCepedaCast/status/2066202985525330059;12803;3778;2784;593376;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-14;10:59:07;IvanCepedaCast;Hoy estaré en Soledad, Atlántico:   Iván Cepeda cierra campaña presidencial en Bogotá ante miles de personas  https:// youtu.be/Nof06qCu-qQ?si =Mq9IYlcDPW-gn0f1 … vía  @YouTube;https://x.com/IvanCepedaCast/status/2066113196591616011;2165;236;640;51766;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-14;00:41:18;IvanCepedaCast;EN FUCKS NEWS;https://x.com/IvanCepedaCast/status/2065957718553215148;32756;444;6706;895716;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-13;20:46:03;IvanCepedaCast;¡GRACIAS, BOGOTÁ!;https://x.com/IvanCepedaCast/status/2065898518108164187;22248;340;3589;258419;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-13;16:57:53;IvanCepedaCast;COMUNICADO  Iván Cepeda cerró su campaña en Bucaramanga con multitudinario carnaval en defensa de la vida, el agua y la naturaleza  - Cepeda Castro es el único candidato que ha recibido el respaldo público del Comité para la Defensa del Agua y el Páramo de Santurbán en sus 17;https://x.com/IvanCepedaCast/status/2065841098069516482;11300;984;3286;132170;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-13;00:13:50;IvanCepedaCast;MAÑANA ESTARÉ EN BOGOTÁ;https://x.com/IvanCepedaCast/status/2065588420882157794;3861;284;929;44372;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-12;22:35:08;IvanCepedaCast;EN BREVE, MI INTERVENCIÓN DESDE BUCARAMANGA    https:// youtube.com/live/KxyQKjUHs Bo?feature=share …;https://x.com/IvanCepedaCast/status/2065563579391123581;2162;140;566;27671;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-12;22:31:38;IvanCepedaCast;ESTOY EN BUCARAMANGA EN LA DEFENSA DE SANTURBÁN Y EL AGUA;https://x.com/IvanCepedaCast/status/2065562697484144649;16478;758;4032;126144;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-12;15:16:39;IvanCepedaCast;Gracias, querido César. Abrazo.;https://x.com/IvanCepedaCast/status/2065453231409348899;6485;178;1969;77488;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-12;15:11:58;IvanCepedaCast;HOY ESTARÉ EN BUCARAMANGA;https://x.com/IvanCepedaCast/status/2065452052386328949;9061;524;1841;151926;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-12;15:11:12;IvanCepedaCast;COMUNICADO  Iván Cepeda recibe la adhesión del Movimiento MAIS a la Alianza por la Vida y señala que “no es momento de vacilaciones”  Bogotá, 11 de junio de 2026.- El candidato presidencial Iván Cepeda Castro oficializó la adhesión del Movimiento Alternativo Indígena y Social;https://x.com/IvanCepedaCast/status/2065451859481854236;10244;844;2953;150489;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-11;20:46:49;IvanCepedaCast;NO HACEMOS NINGUNA CLASE DE OFRECIMIENTOS  Deseo reiterar la posición oficial de mi campaña: a las ciudadanas y a los ciudadanos no se le fórmula ninguna clase de ofrecimientos a cambio de su voto.   Hago un llamado a todos los dirigentes e integrantes de nuestros comités;https://x.com/IvanCepedaCast/status/2065173934463443206;13092;1467;3544;381282;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-11;17:03:40;IvanCepedaCast;COMUNICADO  Iván Cepeda presenta denuncia penal ante la Fiscalía y la CPI contra Abelardo de la Espriella  - La denuncia contiene nuevas pruebas de presuntos vínculos del hoy candidato presidencial con la organización narcoparamilitar AUC.  Bogotá, 11 de junio de 2026.- El;https://x.com/IvanCepedaCast/status/2065117776487010661;20220;4612;7515;488520;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-11;14:03:32;IvanCepedaCast;RUEDA DE PRENSA   En breve, intervendré en  rueda de prensa que hemos convocado para hacer importante anuncio:;https://x.com/IvanCepedaCast/status/2065072444986056941;4390;763;1433;287744;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-11;04:12:45;IvanCepedaCast;COMUNICADO  Iván Cepeda recibe multitudinario apoyo en Medellín: “Gracias por su valentía y su dignidad”  Medellín, 10 de junio de 2026.- El candidato presidencial del Pacto Histórico y la Alianza por la Vida, Iván Cepeda Castro, fue recibido en Carabobo Norte por miles de;https://x.com/IvanCepedaCast/status/2064923768896565667;12708;1117;3196;157929;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-11;02:10:59;IvanCepedaCast;Hoy en Medellín:   EL 21 DE JUNIO VAMOS A GANAR POR LA VIDA;https://x.com/IvanCepedaCast/status/2064893124858560969;2929;225;885;68537;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-10;22:57:31;IvanCepedaCast;¡GRACIAS, MEDELLÍN!;https://x.com/IvanCepedaCast/status/2064844438904426740;21412;361;3327;161793;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-10;16:49:26;IvanCepedaCast;HOY ESTARÉ EN MEDELLÍN;https://x.com/IvanCepedaCast/status/2064751807415349666;12268;579;1734;121555;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-10;12:46:13;IvanCepedaCast;FANÁTICO SEGUIDOR DE DE LA ESPRIELLA  ES INTERPELADO POR LA POLICÍA  Desde hace meses viene intentando agredirme, pero ayer fue interpelado por la Policía:;https://x.com/IvanCepedaCast/status/2064690599265976389;26217;2689;5802;878300;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-09;23:39:51;IvanCepedaCast;ESTAFADOR DE ESTAFADORES   ¿Habrá algún cliente de De la Espriella que no lo haya denunciado por estafarlo?   Él acostumbra a estafar estafadores. Ahora dice que se traslada a la Costa Caribe para “denunciar” la compra de votos. ¿Denunciar o ejecutar la compra?  Quién se dice;https://x.com/IvanCepedaCast/status/2064492704579412362;19744;2575;6188;269161;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-09;20:44:46;IvanCepedaCast;AGRESIVO E IRASCIBLE  Sujetos como De la Espriella, son predecibles.   Cuando se les dice la verdad con serenidad y firmeza, reaccionan agresivos e irascibles. Utilizan un lenguaje vulgar, ofenden, intentan hacer daño verbal y, probablemente, físico. No razonan, ponen al;https://x.com/IvanCepedaCast/status/2064448642858053707;28766;2988;7858;1160741;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-09;16:32:38;IvanCepedaCast;DE LA ESPRIELLA: NO SE ESCONDA DETRÁS DE SU FÓRMULA VICEPRESIDENCIAL  En todas las democracias del mundo, y así ha ocurrido históricamente en Colombia, los debates presidenciales son entre quienes aspiran a ejercer la Presidencia de la República. Son encuentros cara a cara entre;https://x.com/IvanCepedaCast/status/2064385191108382767;37790;5611;10241;1121742;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-09;13:39:40;IvanCepedaCast;Iván, un mandato por la vida  Gloria Arias;https://x.com/IvanCepedaCast/status/2064341662982086948;3945;415;955;57518;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-09;11:36:52;IvanCepedaCast;Muchas gracias, querido Lucho. Valoro y aprecio tu apoyo. Marcaste el comienzo de los gobiernos progresistas en el país y en Bogotá. Reconozco el aporte que has hecho a los derechos laborales y a la búsqueda del bienestar de las y los trabajadores. También a las políticas;https://x.com/IvanCepedaCast/status/2064310756590395588;14432;454;3107;231196;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-09;05:10:03;IvanCepedaCast;DE LA ESPRIELLA PROPONE ECHAR GASOLINA AL INCENDIO  Sabemos por los pronósticos climáticos que, este año, el fenómeno de El Niño alcanzará una intensidad especialmente fuerte.   Sabemos que el fracking es un método de explotación que agota las reservas de agua, acaba los suelos;https://x.com/IvanCepedaCast/status/2064213414528926020;18635;961;4945;247318;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-09;00:03:08;IvanCepedaCast;Gracias, querido Vladimir. Valoro y aprecio mucho tu respaldo. Un abrazo.;https://x.com/IvanCepedaCast/status/2064136175124640097;8337;261;2174;113371;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-08;23:26:04;IvanCepedaCast;La fuerza de la vida. Iván Cepeda Castro. Parte IV  https:// youtu.be/MZcfVHdYh90?si =dZ5hVc2OqMSmJz_- … vía  @YouTube;https://x.com/IvanCepedaCast/status/2064126846313095364;2239;120;815;72663;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-08;22:28:46;IvanCepedaCast;Gracias, querido Gonzalo. Valoro mucho tu respaldo. Me honra. Un abrazo.;https://x.com/IvanCepedaCast/status/2064112424878301362;14513;265;3978;151130;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-08;15:11:34;IvanCepedaCast;COMUNICADO Bogotá D. C., 8 de junio de 2026.    Me permito informar a la opinión pública que pondré en conocimiento de las autoridades competentes información que he recibido en las últimas horas relacionada con la contienda electoral.   Por distintas vías, se me ha hecho saber;https://x.com/IvanCepedaCast/status/2064002401212703225;32883;4061;10467;1823071;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-08;00:40:58;IvanCepedaCast;COMUNICADO  Bogotá D. C., 7 de junio de 2026.  Desde el comienzo de la campaña electoral, he respetado estrictamente las reglas democráticas y la transparencia con la que se debe informar a la opinión pública del cumplimiento de las mismas.  En mi condición de candidato;https://x.com/IvanCepedaCast/status/2063783308433977551;32464;3409;5785;2252624;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-07;22:16:39;IvanCepedaCast;Si no te gusta Colombia, nuestra gente, nuestra cultura y nuestra comida:  ¿POR QUÉ NO TE VAS DEL PAÍS?   https:// youtu.be/cPqFbBOFx_A?si =jQUOcLT9Txm4azRz … vía  @YouTube;https://x.com/IvanCepedaCast/status/2063746989116793289;15522;4007;5131;2835244;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-07;20:23:16;IvanCepedaCast;#MeLaJuegoPorLaVida:;https://x.com/IvanCepedaCast/status/2063718453681250467;32294;1407;6063;738613;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-07;17:49:06;IvanCepedaCast;Acabo de desbloquear.;https://x.com/IvanCepedaCast/status/2063679657044500781;7348;897;625;484151;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-07;14:59:43;IvanCepedaCast;MI MENSAJE AL CENTRO POLÍTICO   Estoy listo a dialogar, como lo he venido haciendo, con sectores del centro político a los cuales respeto y reconozco. Comprendo las críticas, en muchos casos justas, a lo que hemos hecho en estos cuatro años.   Nuestra tarea es, de manera;https://x.com/IvanCepedaCast/status/2063637033134768189;31900;2761;8686;2722887;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-07;13:29:06;IvanCepedaCast;COMUNICADO  Iván Cepeda advierte el peligro para la democracia que representa Abelardo de la Espriella: quiere eliminar 133 instituciones que benefician a la gente  Cali, 6 de junio de 2026.- El candidato presidencial del Pacto Histórico y la Alianza por la Vida, Iván Cepeda;https://x.com/IvanCepedaCast/status/2063614225855938828;13452;1251;5540;202609;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-07;12:11:48;IvanCepedaCast;Mi opción frente a una elección divisiva y decisiva  Rodrigo Uprimny;https://x.com/IvanCepedaCast/status/2063594771919085652;2940;159;1078;53262;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-07;02:21:02;IvanCepedaCast;Acabo de poner en conocimiento de la autoridad competente este hecho para que se proceda contra ese peligroso individuo.;https://x.com/IvanCepedaCast/status/2063446100866945492;12802;525;4606;163539;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-07;02:09:36;IvanCepedaCast;¡GRACIAS, CALI!;https://x.com/IvanCepedaCast/status/2063443225986158600;14750;265;2530;100037;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-07;00:08:30;IvanCepedaCast;Llegó la hora  Cristina Nicholls Ocampo;https://x.com/IvanCepedaCast/status/2063412749615661217;1900;122;602;43743;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-06;23:33:48;IvanCepedaCast;Una decisión importante,   @fgutierrezsanin;https://x.com/IvanCepedaCast/status/2063404018521526465;948;85;331;25852;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-06;20:19:52;IvanCepedaCast;COMUNICADO  Iván Cepeda invita a RCN, Caracol y RTVC a organizar el debate presidencial y denuncia presunta compra de votos de la campaña de Abelardo de la Espriella  Cali, 6 de junio de 2026.- El candidato presidencial del Pacto Histórico y la Alianza por la Vida, Iván Cepeda;https://x.com/IvanCepedaCast/status/2063355212060889413;11895;1065;3350;585284;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-06;19:01:44;IvanCepedaCast;Gracias, apreciado Miguel Ángel. Estoy seguro que harás una rigurosa y excelente labor para contrarrestar cualquier eventual acto de corrupción electoral. Un abrazo.;https://x.com/IvanCepedaCast/status/2063335550766010614;8055;304;2169;114928;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-06;17:39:43;IvanCepedaCast;HOY ESTOY EN CALI:;https://x.com/IvanCepedaCast/status/2063314908234600855;6813;300;1347;65804;0;0;0;0;0;0;0
cepeda_ivan;Twitter;2026-06-06;14:27:27;IvanCepedaCast;𝐂𝐎𝐌𝐔𝐍𝐈𝐂𝐀𝐃𝐎 Iván Cepeda propuso en Ibagué concertar la transición energética y denunció campaña de manipulación en redes sociales usando inteligencia artificial  “Podemos pactar la transición energética dándole participación al pueblo y dialogando con las grandes;https://x.com/IvanCepedaCast/status/2063266525000212969;6208;498;1993;91443;0;0;0;0;0;0;0
